team_episode_return,episode_length,left_player_0,left_player_1,right_player_3,right_player_4,steps,epsilon
-0.74,56.0,-0.39199999999999996,-0.348,-0.513,-0.4899999999999999,825000,0.73875
-0.68,56.0,-0.352,-0.32799999999999996,-0.295,-0.5019999999999999,840000,0.734
-0.692,56.0,-0.364,-0.32799999999999996,-0.276,-0.49899999999999983,855000,0.7292500000000001
-0.692,56.0,-0.348,-0.344,-0.53,-0.5019999999999999,870000,0.7245
-0.744,56.0,-0.4039999999999999,-0.33999999999999997,-0.253,-0.5099999999999999,885000,0.7197500000000001
-0.752,56.0,-0.38399999999999995,-0.36799999999999994,-0.5289999999999999,-0.4939999999999999,900000,0.715
-0.696,56.0,-0.33999999999999997,-0.356,-0.23500000000000001,-0.5019999999999999,915000,0.71025
-0.744,56.0,-0.4079999999999999,-0.33599999999999997,-0.514,-0.29900000000000004,930000,0.7055
-0.74,56.0,-0.38799999999999996,-0.352,-0.514,-0.5019999999999999,945000,0.7007500000000001
-0.712,56.0,-0.352,-0.36,-0.036,-0.4979999999999999,960000,0.696
-0.728,56.0,-0.4079999999999999,-0.32,-0.522,-0.5059999999999999,975000,0.69125
-0.674,56.0,-0.36399999999999993,-0.30999999999999994,-0.23800000000000004,-0.5099999999999999,990000,0.6865
-0.76,56.0,-0.41999999999999993,-0.33999999999999997,-0.5169999999999999,-0.30700000000000005,1005000,0.6817500000000001
-0.688,56.0,-0.3559999999999999,-0.332,-0.526,-0.5059999999999999,1020000,0.6769999999999999
-0.724,56.0,-0.36799999999999994,-0.356,-0.5209999999999999,-0.49899999999999983,1035000,0.67225
-0.7319999999999999,56.0,-0.3999999999999999,-0.33199999999999996,-0.277,-0.27299999999999996,1050000,0.6675
-0.6900000000000001,56.0,-0.3479999999999999,-0.34199999999999997,-0.27799999999999997,-0.5019999999999999,1065000,0.6627500000000001
-0.7,56.0,-0.38399999999999995,-0.316,-0.526,-0.5019999999999999,1080000,0.658
-0.7260000000000001,56.0,-0.37599999999999995,-0.3499999999999999,-0.526,-0.262,1095000,0.65325
-0.672,56.0,-0.33999999999999997,-0.33199999999999996,-0.016,-0.5019999999999999,1110000,0.6485
-0.702,56.0,-0.368,-0.33399999999999996,-0.248,-0.49899999999999983,1125000,0.64375
-0.7420000000000002,56.0,-0.364,-0.378,-0.526,-0.5059999999999999,1140000,0.639
-0.6340000000000001,56.0,-0.32799999999999996,-0.30599999999999994,-0.522,-0.4939999999999999,1155000,0.63425
-0.7200000000000001,56.0,-0.388,-0.33199999999999996,-0.253,-0.5019999999999999,1170000,0.6295000000000001
-0.716,56.0,-0.356,-0.36,-0.53,-0.5059999999999999,1185000,0.62475
-0.72,56.0,-0.368,-0.352,-0.522,-0.5059999999999999,1200000,0.62
-0.7420000000000001,56.0,-0.37599999999999995,-0.366,-0.522,-0.4939999999999999,1215000,0.61525
-0.6939999999999998,56.0,-0.4039999999999999,-0.2900000000000001,-0.009,-0.02,1230000,0.6105
-0.6940000000000002,56.0,-0.32799999999999996,-0.366,-0.009,-0.012,1245000,0.60575
-0.44399999999999995,56.0,-0.22799999999999998,-0.21600000000000003,-0.033,-0.039,1260000,0.6010000000000001
-0.7140000000000001,56.0,-0.3719999999999999,-0.3419999999999999,-0.009,-0.008,1275000,0.59625
-0.648,56.0,-0.31999999999999995,-0.328,-0.024,-0.032,1290000,0.5915
-0.758,56.0,-0.33999999999999997,-0.418,-0.029000000000000005,-0.5019999999999999,1305000,0.58675
-0.752,56.0,-0.39599999999999996,-0.356,-0.29399999999999993,-0.5019999999999999,1320000,0.5820000000000001
-0.7379999999999999,56.0,-0.39999999999999997,-0.33799999999999997,-0.02,-0.012,1335000,0.5772499999999999
-0.76,56.0,-0.404,-0.356,-0.02,-0.016,1350000,0.5725
-0.6880000000000001,56.0,-0.348,-0.33999999999999997,-0.016,-0.4109999999999999,1365000,0.56775
-0.6880000000000001,56.0,-0.36,-0.32799999999999996,-0.526,-0.04,1380000,0.5630000000000001
-0.72,56.0,-0.356,-0.364,-0.02,-0.49499999999999983,1395000,0.5582499999999999
-0.756,56.0,-0.3559999999999999,-0.39999999999999997,-0.028000000000000004,-0.5019999999999999,1410000,0.5535
-0.7419999999999999,56.0,-0.3959999999999999,-0.3459999999999999,-0.017,-0.012,1425000,0.54875
-0.73,56.0,-0.348,-0.38199999999999995,-0.012,-0.5019999999999999,1440000,0.544
-0.7479999999999999,56.0,-0.40800000000000003,-0.33999999999999997,-0.292,-0.49399999999999994,1455000,0.53925
-0.716,56.0,-0.36399999999999993,-0.352,-0.522,-0.23100000000000004,1470000,0.5345
-0.696,56.0,-0.352,-0.344,-0.286,-0.043,1485000,0.5297499999999999
-0.69,56.0,-0.33199999999999996,-0.358,-0.276,-0.035,1500000,0.525
-0.764,56.0,-0.38399999999999995,-0.38,-0.522,-0.007000000000000001,1515000,0.52025
-0.7139999999999999,56.0,-0.388,-0.32599999999999996,-0.017,-0.5059999999999999,1530000,0.5155
-0.7499999999999999,56.0,-0.37999999999999995,-0.36999999999999994,-0.27599999999999997,-0.02,1545000,0.51075
-0.7499999999999998,56.0,-0.368,-0.38199999999999995,-0.274,-0.004,1560000,0.506
-0.704,56.0,-0.368,-0.33599999999999997,-0.018000000000000002,-0.5069999999999999,1575000,0.50125
-0.578,56.0,-0.31199999999999994,-0.266,-0.033999999999999996,-0.5089999999999999,1590000,0.49649999999999994
-0.6739999999999998,56.0,-0.33599999999999997,-0.33799999999999997,-0.013000000000000001,-0.5019999999999999,1605000,0.49174999999999996
-0.694,56.0,-0.33999999999999997,-0.354,-0.526,-0.5019999999999999,1620000,0.48699999999999993
-0.7300000000000001,56.0,-0.356,-0.37399999999999994,-0.028000000000000004,-0.259,1635000,0.48224999999999996
-0.6599999999999999,56.0,-0.336,-0.324,-0.518,-0.242,1650000,0.4774999999999999
-0.7459999999999999,56.0,-0.39999999999999997,-0.3459999999999999,-0.036,-0.035,1665000,0.47274999999999995
-0.7140000000000001,56.0,-0.3439999999999999,-0.37,-0.526,-0.23600000000000004,1680000,0.4679999999999999
-0.774,56.0,-0.38,-0.3939999999999999,-0.321,-0.5019999999999999,1695000,0.46325
-0.6860000000000002,56.0,-0.352,-0.33399999999999996,-0.521,-0.5099999999999999,1710000,0.4585
-0.744,56.0,-0.39199999999999996,-0.352,-0.526,-0.5099999999999999,1725000,0.45375
-0.74,56.0,-0.37999999999999995,-0.36,-0.518,-0.2760000000000001,1740000,0.449
-0.704,56.0,-0.37199999999999994,-0.33199999999999996,-0.526,-0.229,1755000,0.44425
-0.71,56.0,-0.356,-0.354,-0.02,-0.49499999999999983,1770000,0.4395
-0.692,56.0,-0.344,-0.348,-0.526,-0.5059999999999999,1785000,0.43474999999999997
-0.698,56.0,-0.36,-0.33799999999999997,-0.526,-0.024,1800000,0.43
-0.7220000000000001,56.0,-0.4039999999999999,-0.31799999999999995,-0.261,-0.024,1815000,0.42524999999999996
-0.7060000000000001,56.0,-0.328,-0.378,-0.518,-0.5099999999999999,1830000,0.4205
-0.654,56.0,-0.344,-0.30999999999999994,-0.522,-0.027999999999999997,1845000,0.41574999999999995
-0.6859999999999999,56.0,-0.344,-0.342,-0.522,-0.008,1860000,0.411
-0.6940000000000001,56.0,-0.356,-0.33799999999999997,-0.286,-0.5019999999999999,1875000,0.40624999999999994
-0.718,56.0,-0.372,-0.346,-0.514,-0.5059999999999999,1890000,0.40149999999999997
-0.762,56.0,-0.40800000000000003,-0.3539999999999999,-0.51,-0.4979999999999999,1905000,0.39675
-0.748,56.0,-0.392,-0.3559999999999999,-0.021,-0.024,1920000,0.39199999999999996
-0.726,56.0,-0.356,-0.37,-0.016999999999999998,-0.031000000000000007,1935000,0.38725
-0.7380000000000001,56.0,-0.36399999999999993,-0.374,-0.016,-0.015000000000000003,1950000,0.38249999999999995
-0.752,56.0,-0.39199999999999996,-0.36,0.0,-0.004,1965000,0.37775
-0.696,56.0,-0.36399999999999993,-0.3319999999999999,-0.026000000000000002,-0.031,1980000,0.37299999999999994
-0.6479999999999999,56.0,-0.32799999999999996,-0.31999999999999995,-0.018000000000000002,-0.5019999999999999,1995000,0.36824999999999997
-0.748,56.0,-0.38,-0.368,-0.029000000000000005,-0.49499999999999983,2010000,0.36349999999999993
-0.7260000000000001,56.0,-0.37999999999999995,-0.346,-0.012,-0.024,2025000,0.35874999999999996
-0.7259999999999999,56.0,-0.35999999999999993,-0.36599999999999994,-0.020999999999999998,-0.4869999999999998,2040000,0.3539999999999999
-0.7020000000000002,56.0,-0.36,-0.34199999999999997,-0.018000000000000002,-0.031999999999999994,2055000,0.34924999999999995
-0.7059999999999998,56.0,-0.352,-0.354,-0.27699999999999997,-0.29100000000000004,2070000,0.34450000000000003
-0.692,56.0,-0.33199999999999996,-0.3599999999999999,-0.004,-0.5099999999999999,2085000,0.33975
-0.6859999999999999,56.0,-0.348,-0.33799999999999997,-0.033999999999999996,-0.030000000000000006,2100000,0.335
-0.7140000000000001,56.0,-0.37199999999999994,-0.34199999999999997,-0.028999999999999998,-0.4979999999999999,2115000,0.33025
-0.6839999999999999,56.0,-0.37599999999999995,-0.30799999999999994,-0.016,-0.5059999999999999,2130000,0.3255
-0.7700000000000001,56.0,-0.4039999999999999,-0.36599999999999994,-0.049,-0.4979999999999999,2145000,0.32075
-0.704,56.0,-0.37599999999999995,-0.328,-0.016999999999999998,-0.024,2160000,0.316
-0.744,56.0,-0.376,-0.36799999999999994,-0.016,-0.4979999999999999,2175000,0.31124999999999997
-0.7340000000000001,56.0,-0.368,-0.366,-0.017,-0.5099999999999999,2190000,0.3065
-0.7000000000000001,56.0,-0.38,-0.32,-0.016,-0.5099999999999999,2205000,0.30174999999999996
-0.746,56.0,-0.33999999999999997,-0.40599999999999997,-0.275,-0.004,2220000,0.297
-0.744,56.0,-0.4119999999999999,-0.332,-0.522,-0.5019999999999999,2235000,0.29225
-0.704,56.0,-0.38399999999999995,-0.31999999999999995,-0.036,-0.024,2250000,0.2875
-0.738,56.0,-0.39999999999999997,-0.33799999999999997,-0.25000000000000006,-0.5019999999999999,2265000,0.28275
-0.694,56.0,-0.372,-0.32199999999999995,-0.261,-0.016,2280000,0.27799999999999997
-0.6880000000000001,56.0,-0.352,-0.33599999999999997,-0.25000000000000006,-0.5059999999999999,2295000,0.27325
-0.7180000000000002,56.0,-0.33999999999999997,-0.378,-0.53,-0.27599999999999997,2310000,0.26849999999999996
-0.6839999999999999,56.0,-0.352,-0.33199999999999996,-0.012,-0.004,2325000,0.26375
-0.686,56.0,-0.368,-0.318,-0.028999999999999998,-0.023,2340000,0.25899999999999995
-0.6759999999999999,56.0,-0.33599999999999997,-0.33999999999999997,-0.522,-0.016,2355000,0.25425
-0.7220000000000001,56.0,-0.33599999999999997,-0.38599999999999995,-0.25,-0.24600000000000005,2370000,0.24949999999999994
-0.7100000000000001,56.0,-0.33599999999999997,-0.37399999999999994,-0.30200000000000005,-0.4939999999999999,2385000,0.24474999999999997
-0.7060000000000001,56.0,-0.33599999999999997,-0.37,-0.522,-0.034999999999999996,2400000,0.23999999999999994
-0.7140000000000001,56.0,-0.36,-0.3539999999999999,-0.025,-0.4939999999999999,2415000,0.23524999999999996
-0.726,56.0,-0.37199999999999994,-0.354,-0.25,-0.5099999999999999,2430000,0.23049999999999993
-0.708,56.0,-0.37199999999999994,-0.33599999999999997,-0.275,-0.028000000000000004,2445000,0.22575000000000006
-0.72,56.0,-0.376,-0.344,-0.024,-0.019000000000000003,2460000,0.22100000000000003
-0.7100000000000001,56.0,-0.3519999999999999,-0.358,-0.5249999999999999,-0.5099999999999999,2475000,0.21625000000000005
-0.742,56.0,-0.39199999999999996,-0.35,-0.008,-0.008,2490000,0.21150000000000002
-0.6759999999999999,56.0,-0.356,-0.31999999999999995,-0.032,-0.032,2505000,0.20675000000000004
-0.726,56.0,-0.37199999999999994,-0.354,-0.024,-0.016,2520000,0.202
-0.748,56.0,-0.36399999999999993,-0.384,-0.517,-0.019,2535000,0.19725000000000004
-0.72,56.0,-0.356,-0.36399999999999993,-0.024,-0.008,2550000,0.1925
-0.7060000000000001,56.0,-0.38,-0.32600000000000007,-0.02,-0.019,2565000,0.18775000000000003
-0.6980000000000001,56.0,-0.33999999999999997,-0.358,-0.02,-0.5059999999999999,2580000,0.183
-0.7539999999999999,56.0,-0.3879999999999999,-0.366,-0.53,-0.008,2595000,0.17825000000000002
-0.718,56.0,-0.39199999999999996,-0.32599999999999996,-0.526,-0.5059999999999999,2610000,0.1735
-0.72,56.0,-0.388,-0.33199999999999996,-0.02,-0.016,2625000,0.16875
-0.748,56.0,-0.38399999999999995,-0.364,-0.03,-0.024,2640000,0.16399999999999998
-0.6920000000000001,56.0,-0.36,-0.332,-0.02,-0.012,2655000,0.15925
-0.6840000000000002,56.0,-0.33599999999999997,-0.34800000000000003,-0.032,-0.024,2670000,0.15449999999999997
-0.72,56.0,-0.36799999999999994,-0.352,-0.029000000000000005,-0.024,2685000,0.14975
-0.712,56.0,-0.36399999999999993,-0.348,-0.025,-0.023,2700000,0.14499999999999996
-0.71,56.0,-0.372,-0.3379999999999999,-0.005,-0.008,2715000,0.14024999999999999
-0.7380000000000001,56.0,-0.392,-0.346,-0.001,-0.5059999999999999,2730000,0.13549999999999995
-0.7220000000000001,56.0,-0.352,-0.37,-0.017,-0.012,2745000,0.13074999999999998
-0.674,56.0,-0.344,-0.32999999999999996,-0.02,-0.5019999999999999,2760000,0.12599999999999995
-0.7300000000000001,56.0,-0.384,-0.346,-0.518,-0.4979999999999999,2775000,0.12124999999999996
-0.732,56.0,-0.37199999999999994,-0.36,-0.017,-0.016,2790000,0.11649999999999995
-0.696,56.0,-0.36,-0.33599999999999997,-0.02,-0.028000000000000004,2805000,0.11174999999999995
-0.688,56.0,-0.38799999999999996,-0.3,-0.012,-0.016,2820000,0.10700000000000005
-0.6740000000000002,56.0,-0.33199999999999996,-0.34199999999999997,-0.028000000000000004,-0.008,2835000,0.10225000000000005
-0.74,56.0,-0.364,-0.376,-0.036,-0.023000000000000003,2850000,0.09750000000000004
-0.718,56.0,-0.36,-0.358,-0.024,-0.5029999999999999,2865000,0.09275000000000004
-0.7,56.0,-0.368,-0.33199999999999996,-0.02,-0.5099999999999999,2880000,0.08800000000000004
-0.754,56.0,-0.37999999999999995,-0.37399999999999994,-0.526,-0.5099999999999999,2895000,0.08325000000000003
-0.6920000000000001,56.0,-0.344,-0.3479999999999999,-0.018,-0.4979999999999999,2910000,0.07850000000000003
-0.744,56.0,-0.368,-0.37599999999999995,-0.21200000000000002,-0.4939999999999999,2925000,0.07375000000000002
-0.696,56.0,-0.348,-0.348,-0.016,-0.5019999999999999,2940000,0.06900000000000002
-0.712,56.0,-0.39599999999999996,-0.31599999999999995,-0.526,-0.02,2955000,0.06425000000000002
-0.76,56.0,-0.3999999999999999,-0.35999999999999993,-0.522,-0.24,2970000,0.05950000000000001
-0.74,56.0,-0.37999999999999995,-0.36,-0.021,-0.25200000000000006,2985000,0.05475000000000001
-0.6980000000000001,56.0,-0.364,-0.33399999999999996,-0.008,-0.4979999999999999,3000000,0.05
